year,region_code,region_label,series,migration_status,detail,value_thousand
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,ledig,130
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,verheiratet,76
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,verwitwet,7
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,82
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,48
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,26
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,21
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,18
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,Insgesamt,267
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,geschieden,15
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,ledig,106
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,verheiratet,129
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,verwitwet,16
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,63
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,29
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,29
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,22
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,17
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,166
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,geschieden,11
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,ledig,70
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,verheiratet,79
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,verwitwet,7
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,42
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,20
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,18
2022,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,14
2022,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,13
2022,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,435
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,geschieden,32
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,ledig,177
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,verheiratet,200
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,verwitwet,27
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,123
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,8
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,53
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,57
2022,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,33
2022,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,26
2022,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,Insgesamt,139
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,geschieden,11
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,ledig,56
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,verheiratet,63
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,verwitwet,9
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,57
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,28
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,24
2022,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,21
2022,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,17
2022,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,211
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,14
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,91
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,92
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,14
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,73
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,34
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,31
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,22
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,18
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,143
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,geschieden,9
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,ledig,59
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,verheiratet,68
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,verwitwet,8
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,66
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,31
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,30
2022,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,18
2022,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,16
2022,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,Insgesamt,289
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,geschieden,25
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,ledig,120
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,verheiratet,127
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,verwitwet,18
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,92
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,6
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,41
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,40
2022,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,31
2022,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,23
2022,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,Insgesamt,233
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,geschieden,15
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,ledig,93
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,verheiratet,110
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,verwitwet,14
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,95
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,44
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,43
2022,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,29
2022,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,23
2022,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,Insgesamt,168
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,geschieden,13
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,ledig,71
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,verheiratet,73
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,verwitwet,10
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,62
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,29
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,28
2022,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,15
2022,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,11
2022,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2022,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,290
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,geschieden,21
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,ledig,116
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,verheiratet,138
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,verwitwet,15
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,110
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,6
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,47
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,52
2022,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2022,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,33
2022,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2022,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,26
2022,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,6
2022,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2022,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,230
2022,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,geschieden,12
2022,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,ledig,106
2022,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,verheiratet,101
2022,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,verwitwet,11
2022,08416KRSI,"Tübingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,68
2022,08416KRSI,"Tübingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
