year,region_code,region_label,migration_status,age_group,value_thousand
2021,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,40
2021,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,65 Jahre und mehr,59
2021,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,Insgesamt,308
2021,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,unter 15 Jahre,40
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,17
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,22
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,22
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,20
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,15
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,16
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,Insgesamt,134
2021,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,22
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,16
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,17
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,17
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,18
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,21
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,28
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,Insgesamt,142
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,unter 15 Jahre,24
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,6
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,7
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,6
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,44
2021,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,10
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,56
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,62
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,67
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,84
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,86
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,118
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,Insgesamt,548
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,unter 15 Jahre,76
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,23
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,22
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,28
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,28
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,16
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,18
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,169
2021,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,35
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,14
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,18
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,19
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,18
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,18
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,65 Jahre und mehr,22
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,Insgesamt,130
2021,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,unter 15 Jahre,21
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,12
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,13
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,12
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,Insgesamt,79
2021,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,16
2021,08235KRSI,"Calw, Landkreis",Insgesamt,15 bis unter 25 Jahre,18
2021,08235KRSI,"Calw, Landkreis",Insgesamt,25 bis unter 35 Jahre,21
2021,08235KRSI,"Calw, Landkreis",Insgesamt,35 bis unter 45 Jahre,18
2021,08235KRSI,"Calw, Landkreis",Insgesamt,45 bis unter 55 Jahre,20
2021,08235KRSI,"Calw, Landkreis",Insgesamt,55 bis unter 65 Jahre,29
2021,08235KRSI,"Calw, Landkreis",Insgesamt,65 Jahre und mehr,31
2021,08235KRSI,"Calw, Landkreis",Insgesamt,Insgesamt,158
2021,08235KRSI,"Calw, Landkreis",Insgesamt,unter 15 Jahre,21
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,8
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,6
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,6
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,Insgesamt,53
2021,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,unter 15 Jahre,12
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,24
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,23
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,23
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,29
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,33
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,65 Jahre und mehr,33
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,Insgesamt,193
2021,08236KRSI,"Enzkreis, Landkreis",Insgesamt,unter 15 Jahre,29
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,10
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,8
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,9
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,6
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,Insgesamt,63
2021,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,13
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,15 bis unter 25 Jahre,12
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,25 bis unter 35 Jahre,17
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,35 bis unter 45 Jahre,14
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,45 bis unter 55 Jahre,17
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,55 bis unter 65 Jahre,20
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,65 Jahre und mehr,25
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,Insgesamt,120
2021,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,unter 15 Jahre,16
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,/
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,Insgesamt,34
2021,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,unter 15 Jahre,/
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,33
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,46
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,29
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,24
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,25
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,65 Jahre und mehr,37
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,Insgesamt,224
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,unter 15 Jahre,31
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,11
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,16
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,13
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,Insgesamt,75
2021,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,13
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,15 bis unter 25 Jahre,26
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,25 bis unter 35 Jahre,26
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,35 bis unter 45 Jahre,27
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,45 bis unter 55 Jahre,39
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,55 bis unter 65 Jahre,41
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,65 Jahre und mehr,63
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,Insgesamt,262
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,unter 15 Jahre,40
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,10
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,Insgesamt,59
2021,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,14
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,25
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,20
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,20
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,27
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,65 Jahre und mehr,33
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,Insgesamt,164
2021,08316KRSI,"Emmendingen, Landkreis",Insgesamt,unter 15 Jahre,27
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,7
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,Insgesamt,41
2021,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,9
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,44
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,53
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,51
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,61
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,72
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,65 Jahre und mehr,88
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,Insgesamt,431
2021,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,unter 15 Jahre,62
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,13
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,15
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,20
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,16
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,16
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,16
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,Insgesamt,122
2021,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,27
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,15 bis unter 25 Jahre,16
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,25 bis unter 35 Jahre,17
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,35 bis unter 45 Jahre,15
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,45 bis unter 55 Jahre,20
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,55 bis unter 65 Jahre,22
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,65 Jahre und mehr,27
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,Insgesamt,137
2021,08325KRSI,"Rottweil, Landkreis",Insgesamt,unter 15 Jahre,20
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,Insgesamt,48
2021,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,unter 15 Jahre,12
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,23
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,25
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,25
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,28
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,30
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,43
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,205
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,unter 15 Jahre,31
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,11
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,9
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,10
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,6
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,68
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,13
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,16
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,20
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,19
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,16
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,20
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,65 Jahre und mehr,28
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,142
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,unter 15 Jahre,23
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,10
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,9
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,9
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,Insgesamt,67
2021,08327KRSI,"Tuttlingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,15
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,15 bis unter 25 Jahre,28
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,25 bis unter 35 Jahre,34
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,35 bis unter 45 Jahre,35
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,45 bis unter 55 Jahre,37
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,55 bis unter 65 Jahre,48
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,65 Jahre und mehr,59
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,284
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,unter 15 Jahre,42
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,13
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,13
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,12
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,9
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,11
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,Insgesamt,86
2021,08335KRSI,"Konstanz, Landkreis",mit Migrationshintergrund,unter 15 Jahre,19
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,15 bis unter 25 Jahre,22
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,25 bis unter 35 Jahre,27
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,35 bis unter 45 Jahre,30
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,45 bis unter 55 Jahre,32
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,55 bis unter 65 Jahre,31
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,65 Jahre und mehr,50
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,229
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,unter 15 Jahre,37
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,12
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,11
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,16
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,13
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,Insgesamt,88
2021,08336KRSI,"Lörrach, Landkreis",mit Migrationshintergrund,unter 15 Jahre,20
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,15 bis unter 25 Jahre,19
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,25 bis unter 35 Jahre,18
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,35 bis unter 45 Jahre,20
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,45 bis unter 55 Jahre,24
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,55 bis unter 65 Jahre,26
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,65 Jahre und mehr,38
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,Insgesamt,167
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,unter 15 Jahre,23
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,7
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,9
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,9
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,8
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,Insgesamt,60
2021,08337KRSI,"Waldshut, Landkreis",mit Migrationshintergrund,unter 15 Jahre,12
